mondo,pathways
MONDO:0008644,
MONDO:0008644,
MONDO:0008644,
MONDO:0008644,
MONDO:0008641,hsa04623
MONDO:0009973,hsa00230;hsa00730;hsa01100;hsa01240
MONDO:0009923,hsa00140;hsa01100;hsa05215
MONDO:0010912,hsa04145;hsa04540;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05130;hsa05132
MONDO:0010914,hsa00071;hsa01212;hsa03320;hsa04714;hsa05415
MONDO:0010915,hsa04270;hsa04530;hsa04810;hsa05130
MONDO:0009927,hsa04145
MONDO:0009928,hsa04928;hsa04978
MONDO:0009925,hsa02010
MONDO:0009925,hsa00532;hsa00534;hsa01100
MONDO:0009925,hsa00532;hsa00534;hsa01100
MONDO:0009926,hsa04080
MONDO:0010916,hsa00510;hsa01100;hsa04141
MONDO:0009919,hsa00071;hsa00410;hsa00592;hsa00640;hsa01040;hsa01100;hsa01200;hsa01212;hsa03320;hsa04024;hsa04146;hsa04936
MONDO:0009910,hsa03020;hsa04623
MONDO:0010926,hsa04144;hsa04721;hsa04961;hsa05016
MONDO:0009916,hsa00140;hsa01100
MONDO:0009917,hsa04742;hsa04960
MONDO:0009917,hsa04742;hsa04960
MONDO:0009917,hsa04742;hsa04960
MONDO:0010929,
MONDO:0009909,hsa04114;hsa04914;hsa04915;hsa05207;hsa05224
MONDO:0009908,hsa00790;hsa01100
MONDO:0009946,hsa00230;hsa00240;hsa01100
MONDO:0009943,hsa04310
MONDO:0008612,hsa04072;hsa04140;hsa04150;hsa04151;hsa04152;hsa04211;hsa04218;hsa04714;hsa04910;hsa05163;hsa05165;hsa05168;hsa05231
MONDO:0009949,hsa00020;hsa00620;hsa01100;hsa01200;hsa01230
MONDO:0009947,hsa00270;hsa00480;hsa01100;hsa01240;hsa04216
MONDO:0009948,hsa04210
MONDO:0008610,
MONDO:0009940,hsa04142;hsa04210;hsa04380;hsa04620;hsa05323
MONDO:0009934,
MONDO:0008603,hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04520;hsa04550;hsa04714;hsa04810;hsa04928;hsa05200;hsa05205;hsa05215;hsa05218;hsa05224;hsa05230
MONDO:0008608,
MONDO:0010909,hsa03420
MONDO:0010906,hsa04060;hsa04350;hsa04390;hsa04550;hsa04919;hsa05200;hsa05217;hsa05418
MONDO:0010907,hsa00380;hsa01100;hsa01240
MONDO:0009929,
MONDO:0021573,hsa04145;hsa04540;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05130;hsa05132
MONDO:0008596,
MONDO:0021571,hsa04145;hsa04514;hsa04612;hsa04640;hsa04658;hsa04659;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05169;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416
MONDO:0021571,hsa04145;hsa04514;hsa04612;hsa04640;hsa04658;hsa04659;hsa04672;hsa04940;hsa05140;hsa05145;hsa05150;hsa05152;hsa05164;hsa05166;hsa05168;hsa05169;hsa05310;hsa05320;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05416
MONDO:0021571,hsa04514;hsa04660;hsa05235
MONDO:0007265,hsa01521;hsa01522;hsa04010;hsa04012;hsa04015;hsa04024;hsa04062;hsa04068;hsa04150;hsa04270;hsa04510;hsa04650;hsa04720;hsa04722;hsa04726;hsa04730;hsa04810;hsa04910;hsa04914;hsa04928;hsa04934;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05200;hsa05205;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226
MONDO:0008593,hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04810;hsa05200;hsa05207;hsa05218;hsa05224;hsa05226
MONDO:0007264,
MONDO:0007267,hsa04260;hsa04261;hsa05206;hsa05410;hsa05414
MONDO:0007266,hsa04260;hsa04261;hsa05410;hsa05414
MONDO:0021575,
MONDO:0007269,hsa04210;hsa05410;hsa05412;hsa05414
MONDO:0008597,
MONDO:0021574,
MONDO:0007268,hsa05410;hsa05414
MONDO:0044205,hsa03008
MONDO:0044206,hsa04974
MONDO:0044207,hsa05202;hsa05221
MONDO:0044208,hsa04714;hsa05225
MONDO:0008592,
MONDO:0008590,hsa04080;hsa04728
MONDO:0007252,
MONDO:0008585,hsa00220;hsa00330;hsa01100;hsa04020;hsa04022;hsa04066;hsa04071;hsa04151;hsa04370;hsa04371;hsa04611;hsa04915;hsa04921;hsa04926;hsa04931;hsa04933;hsa05415;hsa05417;hsa05418
MONDO:0007251,hsa04024
MONDO:0008582,hsa05166
MONDO:0007256,hsa04015;hsa04310;hsa04390;hsa04510;hsa04520;hsa04550;hsa04670;hsa04916;hsa04919;hsa04934;hsa04936;hsa05010;hsa05022;hsa05100;hsa05132;hsa05160;hsa05163;hsa05165;hsa05167;hsa05200;hsa05205;hsa05210;hsa05213;hsa05215;hsa05216;hsa05217;hsa05224;hsa05225;hsa05226;hsa05412;hsa05418
MONDO:0007256,hsa04310;hsa04390;hsa04550;hsa04810;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05206;hsa05210;hsa05213;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0007256,hsa04142;hsa04144
MONDO:0007256,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04360;hsa04510;hsa04520;hsa05100;hsa05120;hsa05144;hsa05200;hsa05202;hsa05205;hsa05206;hsa05208;hsa05211;hsa05218;hsa05223;hsa05225;hsa05226;hsa05230
MONDO:0007256,
MONDO:0007256,hsa00562;hsa01100;hsa01521;hsa01522;hsa01524;hsa04012;hsa04014;hsa04015;hsa04024;hsa04062;hsa04066;hsa04068;hsa04070;hsa04071;hsa04072;hsa04140;hsa04150;hsa04151;hsa04152;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04380;hsa04510;hsa04550;hsa04611;hsa04613;hsa04620;hsa04625;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04670;hsa04722;hsa04725;hsa04750;hsa04810;hsa04910;hsa04914;hsa04915;hsa04917;hsa04919;hsa04923;hsa04926;hsa04929;hsa04930;hsa04931;hsa04932;hsa04933;hsa04935;hsa04960;hsa04973;hsa05010;hsa05017;hsa05020;hsa05100;hsa05131;hsa05132;hsa05135;hsa05142;hsa05146;hsa05160;hsa05161;hsa05162;hsa05163;hsa05164;hsa05165;hsa05166;hsa05167;hsa05168;hsa05169;hsa05170;hsa05171;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05218;hsa05220;hsa05221;hsa05222;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05415;hsa05417;hsa05418
MONDO:0007256,hsa01522;hsa01524;hsa04010;hsa04071;hsa04110;hsa04115;hsa04137;hsa04151;hsa04210;hsa04211;hsa04216;hsa04218;hsa04310;hsa04722;hsa04919;hsa05012;hsa05014;hsa05016;hsa05131;hsa05160;hsa05161;hsa05162;hsa05163;hsa05165;hsa05166;hsa05167;hsa05168;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05210;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05217;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05417;hsa05418
MONDO:0007256,hsa04310;hsa04390;hsa04550;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05210;hsa05213;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0007256,hsa01524;hsa04115;hsa04210;hsa04215;hsa04217;hsa04620;hsa04621;hsa04622;hsa04625;hsa04657;hsa04668;hsa04932;hsa04936;hsa05010;hsa05016;hsa05022;hsa05130;hsa05132;hsa05134;hsa05142;hsa05145;hsa05152;hsa05160;hsa05161;hsa05162;hsa05163;hsa05164;hsa05165;hsa05167;hsa05168;hsa05169;hsa05170;hsa05200;hsa05203;hsa05416;hsa05417
MONDO:0044204,
MONDO:0044204,hsa03008
MONDO:0044204,hsa03060
MONDO:0010898,hsa04151;hsa04510;hsa04512;hsa05017;hsa05165
MONDO:0010898,
MONDO:0010898,
MONDO:0010899,hsa04080;hsa04725;hsa05033;hsa05207
MONDO:0007285,
MONDO:0007284,
MONDO:0007287,hsa04141
MONDO:0007286,hsa05169;hsa05206
MONDO:0007289,hsa00601;hsa01100
MONDO:0007288,hsa04010;hsa04014;hsa04015;hsa04151;hsa04360
MONDO:0021547,
MONDO:0007281,
MONDO:0007283,
MONDO:0007273,hsa00020;hsa00190;hsa01100;hsa01200;hsa04714;hsa04932;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0007270,hsa04024;hsa04260;hsa04261;hsa05410;hsa05414;hsa05415
MONDO:0007272,hsa00830;hsa01100;hsa01240
MONDO:0008559,hsa04072;hsa04080;hsa04610;hsa04611;hsa04810;hsa05130;hsa05171;hsa05200
MONDO:0008559,hsa04610;hsa05171
MONDO:0008559,
MONDO:0008559,hsa00670;hsa01100;hsa01523
MONDO:0010879,
MONDO:0010878,
MONDO:0009883,hsa04610
MONDO:0008552,hsa04015;hsa04151;hsa04510;hsa04512;hsa04611;hsa04613;hsa04640;hsa04810;hsa05165;hsa05200;hsa05222;hsa05410;hsa05412;hsa05414;hsa05418
MONDO:0007221,hsa04060;hsa04350;hsa04390
MONDO:0009880,
MONDO:0007220,hsa04310
MONDO:0007223,
MONDO:0008555,
MONDO:0007222,
MONDO:0008553,
MONDO:0009885,
MONDO:0008554,hsa04722
MONDO:0008554,hsa04060;hsa04630;hsa04640
MONDO:0008554,hsa04141;hsa04145;hsa04612;hsa05142;hsa05163;hsa05166;hsa05168;hsa05169;hsa05170
MONDO:0010880,hsa04060
MONDO:0007216,hsa04060;hsa04350;hsa04390;hsa05200;hsa05217
MONDO:0007216,hsa04060;hsa04350;hsa04360;hsa04390;hsa04550;hsa05418
MONDO:0007216,hsa04060;hsa04350;hsa04390
MONDO:0009879,hsa04060;hsa04080;hsa04151;hsa04630;hsa04935
MONDO:0008546,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05206;hsa05219;hsa05230
MONDO:0009877,hsa04060;hsa04080;hsa04151;hsa04630;hsa04935
MONDO:0009878,
MONDO:0008547,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05206;hsa05219;hsa05230
MONDO:0010886,hsa04371;hsa04613;hsa05034;hsa05203;hsa05206
MONDO:0009871,hsa00860;hsa04978
MONDO:0009872,
MONDO:0009875,hsa04024
MONDO:0009876,hsa04060;hsa04080;hsa04151;hsa04630;hsa04935
MONDO:0007211,hsa00230;hsa01100;hsa04022;hsa04024;hsa04924;hsa05032
MONDO:0008542,
MONDO:0008542,hsa01522;hsa04330;hsa04371;hsa04658;hsa04668;hsa05165;hsa05200;hsa05207;hsa05224
MONDO:0008542,hsa05206
MONDO:0008542,hsa04022;hsa04218;hsa04530;hsa04919
MONDO:0008542,
MONDO:0008542,
MONDO:0009874,hsa04010;hsa04014;hsa04015;hsa04022;hsa04066;hsa04068;hsa04072;hsa04150;hsa04151;hsa04152;hsa04211;hsa04213;hsa04520;hsa04910;hsa04913;hsa04923;hsa04930;hsa04931;hsa04932;hsa04960;hsa05010;hsa05415
MONDO:0010894,hsa04950
MONDO:0010895,hsa04020;hsa04022;hsa04080;hsa04916;hsa04926;hsa05200
MONDO:0010857,hsa04010;hsa05010;hsa05012;hsa05022
MONDO:0010857,hsa04310;hsa04330;hsa04722;hsa05010;hsa05022;hsa05165
MONDO:0010859,hsa04540;hsa05412
MONDO:0010853,hsa04060;hsa04066;hsa04217;hsa04380;hsa04630;hsa04650;hsa04658;hsa04659;hsa05140;hsa05142;hsa05145;hsa05152;hsa05164;hsa05167;hsa05168;hsa05200;hsa05235;hsa05321
MONDO:0010854,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa04960;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0007240,hsa04261
MONDO:0007243,hsa04010;hsa04012;hsa04110;hsa04151;hsa04218;hsa04310;hsa04350;hsa04390;hsa04550;hsa04630;hsa04919;hsa05132;hsa05160;hsa05161;hsa05163;hsa05166;hsa05167;hsa05169;hsa05200;hsa05202;hsa05205;hsa05206;hsa05207;hsa05210;hsa05213;hsa05216;hsa05219;hsa05220;hsa05221;hsa05222;hsa05224;hsa05225;hsa05226;hsa05230
MONDO:0008572,
MONDO:0007244,hsa04151;hsa04510;hsa04512;hsa04611;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05205;hsa05415
MONDO:0008575,hsa04080;hsa04725;hsa05033;hsa05207
MONDO:0008575,hsa00232;hsa00830;hsa00980;hsa00982;hsa00983;hsa01100;hsa05204;hsa05417
MONDO:0008575,hsa04721;hsa04728;hsa05012;hsa05022;hsa05030;hsa05031;hsa05034
MONDO:0008575,hsa04024;hsa04080;hsa04727;hsa04742;hsa04915;hsa04929;hsa05032
MONDO:0008570,hsa04010;hsa04020;hsa04022;hsa04024;hsa04260;hsa04261;hsa04270;hsa04723;hsa04725;hsa04726;hsa04727;hsa04911;hsa04912;hsa04921;hsa04924;hsa04925;hsa04927;hsa04929;hsa04934;hsa04935;hsa05010;hsa05020;hsa05022;hsa05207;hsa05410;hsa05412;hsa05414
MONDO:0010860,
MONDO:0010863,hsa03013;hsa05418
MONDO:0008569,hsa04080;hsa04919
MONDO:0007239,
MONDO:0007239,hsa04915;hsa05150
MONDO:0009894,
MONDO:0007232,hsa04218;hsa04750;hsa05418
MONDO:0009891,hsa01521;hsa04062;hsa04151;hsa04217;hsa04550;hsa04630;hsa04658;hsa04659;hsa04725;hsa04917;hsa04920;hsa04933;hsa04935;hsa05140;hsa05145;hsa05152;hsa05161;hsa05164;hsa05167;hsa05168;hsa05200;hsa05207;hsa05235;hsa05417
MONDO:0008560,hsa04610
MONDO:0009892,hsa04066;hsa04120;hsa05200;hsa05211
MONDO:0009897,hsa00500;hsa01100
MONDO:0008566,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04144;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04510;hsa04540;hsa04550;hsa04625;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa05010;hsa05022;hsa05034;hsa05132;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0008566,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0008566,hsa04360
MONDO:0008566,hsa00010;hsa00562;hsa01100
MONDO:0008567,
MONDO:0007236,hsa05202
MONDO:0007236,hsa05202
MONDO:0008564,
MONDO:0007235,
MONDO:0009890,hsa00510;hsa00513;hsa01100
MONDO:0010873,
MONDO:0019200,hsa04022;hsa04024;hsa04744
MONDO:0019200,
MONDO:0019200,
MONDO:0019200,hsa04934;hsa05207
MONDO:0019200,hsa00230;hsa01100;hsa04744
MONDO:0019200,
MONDO:0019200,
MONDO:0019200,
MONDO:0019200,
MONDO:0019200,hsa00830;hsa01100;hsa04977
MONDO:0010870,hsa05410;hsa05414
MONDO:0044299,
MONDO:0044280,hsa03320;hsa04923
MONDO:0044281,hsa04740
MONDO:0044282,
MONDO:0044283,
MONDO:0044284,hsa05144
MONDO:0044270,hsa00040;hsa00053;hsa00140;hsa00830;hsa00860;hsa00980;hsa00982;hsa00983;hsa01100;hsa01240;hsa04976;hsa05204;hsa05207
MONDO:0044271,hsa04150;hsa04310;hsa04928;hsa05010;hsa05022;hsa05200;hsa05224;hsa05225;hsa05226
MONDO:0044272,hsa04080
MONDO:0044273,hsa04022;hsa04270;hsa04911
MONDO:0044274,hsa04066;hsa05200;hsa05211
MONDO:0044275,hsa03320;hsa04152;hsa04211;hsa04380;hsa04714;hsa04932;hsa05016;hsa05200;hsa05202;hsa05216;hsa05417
MONDO:0044276,hsa00350;hsa01100;hsa04916
MONDO:0044277,
MONDO:0044279,
MONDO:0044252,hsa04740
MONDO:0044255,
MONDO:0044255,hsa04120
MONDO:0044256,
MONDO:0044257,
MONDO:0044259,hsa04080;hsa04916
MONDO:0007296,hsa05017
MONDO:0007298,hsa04020;hsa04022;hsa04070;hsa04114;hsa04140;hsa04210;hsa04218;hsa04270;hsa04371;hsa04540;hsa04611;hsa04621;hsa04625;hsa04713;hsa04720;hsa04723;hsa04724;hsa04725;hsa04726;hsa04728;hsa04730;hsa04750;hsa04912;hsa04915;hsa04918;hsa04921;hsa04922;hsa04924;hsa04925;hsa04927;hsa04928;hsa04929;hsa04934;hsa04935;hsa04970;hsa04971;hsa04972;hsa05010;hsa05012;hsa05016;hsa05017;hsa05020;hsa05022;hsa05131;hsa05163;hsa05167;hsa05170;hsa05205;hsa05417
MONDO:0007297,
MONDO:0007299,hsa00310;hsa01100
MONDO:0044248,hsa04742
MONDO:0007290,
MONDO:0007294,hsa04020;hsa04371;hsa04713;hsa04730;hsa04921;hsa05017;hsa05020;hsa05022
MONDO:0007293,hsa04015;hsa04145;hsa04390;hsa04514;hsa04610;hsa04613;hsa04650;hsa04670;hsa04810;hsa05133;hsa05134;hsa05140;hsa05144;hsa05146;hsa05150;hsa05152;hsa05166;hsa05323;hsa05416
MONDO:0044220,hsa00601;hsa01100
MONDO:0044221,
MONDO:0044222,hsa00601;hsa00603;hsa01100
MONDO:0044222,hsa00601;hsa00603;hsa01100
MONDO:0044223,
MONDO:0044224,hsa02010
MONDO:0044219,hsa05144
MONDO:0009846,hsa00040;hsa01100
MONDO:0008515,
MONDO:0008516,
MONDO:0008513,
MONDO:0009845,
MONDO:0008514,hsa04540;hsa05412
MONDO:0008519,hsa04350
MONDO:0010831,hsa04310
MONDO:0010832,
MONDO:0010833,hsa04020;hsa04022;hsa04080;hsa04916;hsa04926;hsa05200
MONDO:0009849,hsa00900;hsa01100;hsa04146
MONDO:0010839,hsa04218;hsa04750;hsa05418
MONDO:0009843,
MONDO:0009841,
MONDO:0008504,hsa04974
MONDO:0010848,hsa05017;hsa05022
MONDO:0010849,hsa04970
MONDO:0010842,hsa04010;hsa04014;hsa04015;hsa04066;hsa04151;hsa05323
MONDO:0009839,hsa04010;hsa05010;hsa05012;hsa05022
MONDO:0010844,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0009837,hsa01522;hsa01524;hsa04010;hsa04071;hsa04110;hsa04115;hsa04137;hsa04151;hsa04210;hsa04211;hsa04216;hsa04218;hsa04310;hsa04722;hsa04919;hsa05012;hsa05014;hsa05016;hsa05131;hsa05160;hsa05161;hsa05162;hsa05163;hsa05165;hsa05166;hsa05167;hsa05168;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05210;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05217;hsa05218;hsa05219;hsa05220;hsa05222;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05417;hsa05418
MONDO:0008501,hsa04015;hsa04020;hsa04022;hsa04062;hsa04071;hsa04261;hsa04270;hsa04371;hsa04540;hsa04611;hsa04713;hsa04720;hsa04723;hsa04724;hsa04725;hsa04726;hsa04728;hsa04730;hsa04750;hsa04911;hsa04912;hsa04915;hsa04916;hsa04918;hsa04921;hsa04922;hsa04924;hsa04925;hsa04927;hsa04928;hsa04929;hsa04934;hsa04935;hsa04961;hsa04970;hsa04971;hsa04972;hsa05010;hsa05016;hsa05017;hsa05022;hsa05135;hsa05142;hsa05143;hsa05146;hsa05163;hsa05170;hsa05200
MONDO:0009830,
MONDO:0010850,
MONDO:0009868,hsa04020;hsa04910;hsa04922
MONDO:0007205,hsa00270;hsa01100
MONDO:0007204,hsa04141
MONDO:0010814,hsa04340
MONDO:0009866,hsa00010;hsa00020;hsa00620;hsa01100;hsa03320;hsa04068;hsa04151;hsa04152;hsa04910;hsa04920;hsa04922;hsa04931;hsa04964
MONDO:0008535,
MONDO:0009867,hsa04068;hsa04152;hsa04211;hsa04213;hsa04371;hsa04530;hsa04710;hsa04714;hsa04910;hsa04920;hsa04921;hsa04922;hsa04931;hsa04932;hsa04936;hsa05410
MONDO:0007208,hsa04010;hsa04510;hsa05132;hsa05205
MONDO:0010810,hsa00100;hsa01100
MONDO:0009861,hsa00360;hsa00400;hsa00790;hsa01100;hsa01230
MONDO:0009864,hsa00010;hsa00020;hsa00620;hsa01100;hsa03320;hsa04068;hsa04151;hsa04152;hsa04910;hsa04920;hsa04922;hsa04931;hsa04964
MONDO:0007201,
MONDO:0010817,hsa04725
MONDO:0009865,hsa00010;hsa00260;hsa01100;hsa01200;hsa01230;hsa04922;hsa05230
MONDO:0010818,hsa04390
MONDO:0009862,hsa00790;hsa01100
MONDO:0010819,hsa00062;hsa01040;hsa01100;hsa01212
MONDO:0009863,hsa00790;hsa01100;hsa01240
MONDO:0009857,hsa04024;hsa04060;hsa04350;hsa04390
MONDO:0009857,hsa04060;hsa04350
MONDO:0009855,hsa00120;hsa01040;hsa01100;hsa01212;hsa04146
MONDO:0009856,hsa00514
MONDO:0010827,
MONDO:0010820,hsa04120;hsa04137;hsa04141;hsa05012;hsa05014;hsa05022
MONDO:0010822,
MONDO:0010823,hsa00565;hsa01100;hsa04146
MONDO:0009853,hsa04977
MONDO:0010828,hsa03040
MONDO:0010829,
MONDO:0008523,hsa04621;hsa04668;hsa05152;hsa05321
MONDO:0008520,
MONDO:0009852,hsa04977
MONDO:0008521,hsa04350
MONDO:0010830,
MONDO:0009806,
MONDO:0009804,hsa04151;hsa04510;hsa04512;hsa04611;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05205;hsa05415
MONDO:0009804,hsa04151;hsa04510;hsa04512;hsa04611;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05205;hsa05415
MONDO:0009805,
MONDO:0010802,
MONDO:0010803,hsa04080;hsa04928;hsa04961
MONDO:0010806,hsa03040
MONDO:0010807,
MONDO:0010808,hsa04216;hsa05020;hsa05022
MONDO:0009824,hsa00260;hsa00620;hsa00630;hsa01100
MONDO:0009825,hsa00480;hsa01100
MONDO:0009823,hsa00250;hsa00260;hsa00630;hsa01100;hsa01200;hsa04146
MONDO:0009820,hsa04150;hsa04310;hsa04928;hsa05010;hsa05022;hsa05200;hsa05224;hsa05225;hsa05226
MONDO:0009821,
MONDO:0009817,
MONDO:0009818,hsa00910;hsa01100;hsa04964;hsa04966;hsa04971;hsa04972;hsa04976
MONDO:0009815,hsa00190;hsa01100;hsa04142;hsa04145;hsa04721;hsa04966;hsa05110;hsa05120;hsa05152;hsa05165;hsa05323
MONDO:0009816,hsa04060;hsa04064;hsa04380;hsa04917;hsa04928;hsa05207;hsa05224;hsa05323
MONDO:0009809,hsa01522;hsa04670;hsa04912;hsa04915;hsa04926;hsa04933;hsa05200;hsa05205;hsa05219;hsa05415;hsa05418
MONDO:0010799,hsa00970
MONDO:0010799,
MONDO:0008473,hsa04218;hsa04750;hsa05418
MONDO:0008479,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0008479,hsa04151;hsa04510;hsa04512;hsa04810;hsa04933;hsa05100;hsa05135;hsa05146;hsa05165;hsa05200;hsa05205;hsa05222
MONDO:0007145,hsa03008
MONDO:0008476,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0008477,hsa04218;hsa04750;hsa05418
MONDO:0008471,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0007138,
MONDO:0009794,
MONDO:0008464,hsa04550
MONDO:0009798,
MONDO:0009796,hsa00330;hsa01100
MONDO:0009797,hsa00240;hsa00983;hsa01100;hsa01240
MONDO:0010779,hsa00190;hsa01100;hsa04260;hsa04714;hsa04932;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0010779,hsa03008;hsa03010
MONDO:0010779,hsa00970
MONDO:0007164,hsa04130
MONDO:0008497,hsa04020;hsa04611
MONDO:0007163,hsa04010;hsa04020;hsa04721;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04730;hsa04742;hsa04930;hsa05017;hsa05032;hsa05033;hsa05207
MONDO:0008494,hsa04966
MONDO:0007168,hsa04010;hsa04510;hsa05132;hsa05205
MONDO:0007167,hsa04010;hsa04510;hsa05132;hsa05205
MONDO:0008492,hsa04350
MONDO:0007160,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0008493,
MONDO:0008490,hsa04974
MONDO:0010788,hsa00190;hsa01100;hsa04714;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0010788,hsa00190;hsa01100;hsa04260;hsa04714;hsa04932;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0010788,hsa00190;hsa01100;hsa04260;hsa04714;hsa04932;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
